NB,KNN,LDA,SVM linear,SVM,LR,MLP,DT,RF,XGB,GB,AdaB,Bagging,Dataset,folds
0.7754646538430322,0.8834307280253226,0.7716703189676163,0.7745109974839703,0.9056691826962097,0.7714674133593054,0.8839988637285935,0.7635135135135135,0.9338121905689474,0.9296932067202337,0.8917295674052431,0.8272055839623407,0.9070286502718935,Class,3
0.7968711955198442,0.914495576657739,0.7801111922733543,0.7752414576738902,0.9157941725509294,0.7819170521873224,0.9000081162243324,0.7635135135135135,0.9491315639964288,0.939534128723318,0.8901874847820794,0.8140775911046181,0.9029705381056732,Class,3
0.7853867380894408,0.9013574385196006,0.7671049427806185,0.7801111922733545,0.9116751887022158,0.7698238779319861,0.8796161025890756,0.722972972972973,0.9157434461488515,0.9104983361740119,0.8651692232773315,0.7907840272705138,0.8501034818602385,Class,3
