NB,KNN,LDA,SVM linear,SVM,LR,MLP,DT,RF,XGB,GB,AdaB,Bagging,Dataset,folds
0.718864134404675,0.9439473257040825,0.9556042529015502,0.9600478857235614,0.9682452722993263,0.9574912750588427,0.9729323918513109,0.8693693693693693,,,0.9524186348510674,0.9289728918107297,0.9154289424559695,Class,3
0.7198279360441522,0.9421617563509456,0.9613464816167518,0.9694221248275301,0.9713091469848225,0.959763817871926,0.9721613505397289,0.8220720720720721,,0.9659321483645809,0.9653031409788166,0.9554013472932392,0.9310019478938398,Class,3
0.7717311906501094,0.9590232124015907,0.9610827043259476,0.9593174255336416,0.9654857560262966,0.9608797987176365,0.9702540378216054,0.8265765765765766,0.9522563103644185,,0.9410965019073128,0.9214958201444688,0.9228958688418147,Class,3
