NB,KNN,LDA,SVM linear,SVM,LR,MLP,DT,RF,XGB,GB,AdaB,Bagging,Dataset,folds
0.7799894489083679,0.8488454670887103,0.7887752617482348,0.7882679977274573,0.8946514081649217,0.7921637854070287,0.8965587208830451,0.7387387387387387,0.9261626491356221,0.9153883613343072,0.9070286502718935,0.8557341124908693,0.8827307036766496,Class,3
0.7864824283743203,0.8501744988231474,0.7995495495495496,0.7857925493060629,0.8862714065416768,0.7992857722587452,0.8578646213781348,0.7432432432432433,0.921942212482753,0.9130346562778995,0.8955036117198278,0.8767551335118904,0.8658388117847577,Class,3
0.7743486729973216,0.814442821199578,0.7354922490057624,0.7380488596704813,0.8833292752211671,0.7372778183588993,0.8551051051051051,0.7139639639639639,0.9305149744338934,0.9217798879961041,0.9065822579336094,0.8478005032059086,0.8853684765846929,Class,3
